,tweetId,tweetText,tweetLength,tweetCount@,tweetCount#,tweetAttachments,tweetContextAnnotations,tweetConversationId,tweetCreatedAt,tweetReplyToUserId,tweetLanguage,tweetImpressionCount,tweetLikeCount,tweetReplyCount,tweetRetweetCount,tweetPossiblySensitive,tweetSource
179,1601884478745374720,https://t.co/yhEOieaGER,23,0,0,{'media_keys': ['3_1601884475603894273']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1601884478745374720,11-12-2022,,zxx,0,590534,22908,81425,False,
180,1601866862505381888,Twitter is speeding up,22,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1601866862505381888,11-12-2022,,en,0,292631,14757,18395,False,
181,1601861909736607744,Twitter was Wormtongue to the World,35,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1601861909736607744,11-12-2022,,en,0,180500,7969,16236,False,
182,1601859370739908608,"Saruman … your staff is broken.
https://t.co/JivXLgdejx",55,0,0,,"Business Taxonomy, Multimedia Franchise, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1601859370739908608,11-12-2022,,en,0,81773,3618,6707,False,
183,1601851685915095040,The bots are in for a surprise tomorrow,39,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1601851685915095040,11-12-2022,,en,0,585883,34243,56267,False,
184,1601812997088763904,Deplatforming the President (cont.) https://t.co/Q51Ala4SNz,59,0,0,,"Person, Politician, Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1601812997088763904,11-12-2022,,en,0,176710,11838,34088,False,
185,1601668368737906688,https://t.co/80DdvpsNjM,23,0,0,{'media_keys': ['3_1601668362446192643']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1601668368737906688,10-12-2022,,zxx,0,640647,19676,65277,False,
186,1601667312930590721,Twitter is both a social media company and a crime scene,56,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1601667312930590721,10-12-2022,,en,0,683740,35112,93318,False,
187,1601624795585486848,🇲🇦🇲🇦 Congrats Morocco!! 🇲🇦🇲🇦,28,0,0,,"Sports Event, Sports Team, Sports League, Events [Entity Service], Sports Series, Soccer Match, Business Taxonomy, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1601624795585486848,10-12-2022,,en,0,1260263,33648,138838,False,
188,1601395677845544960,"The Twitter Files, Part 3

Deplatforming the President https://t.co/nvdlRNYXxA",78,0,0,,"Person, Politician, Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1601395677845544960,10-12-2022,,en,0,206642,11888,46645,False,
189,1601298737984249857,"If the Fed raises rates again next week, the recession will be greatly amplified",80,0,0,,"Business Taxonomy, Interests and Hobbies, Political Body, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1601298737984249857,09-12-2022,,en,0,310645,24103,36845,False,
190,1601286540944343040,"Good for @SenatorSinema! I hope more of our elected leaders act independently, aka in the interests of the people.",114,1,0,,"Person, Politician, Business Taxonomy, Unified Twitter Taxonomy, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1601286540944343040,09-12-2022,,en,0,206194,11980,20188,False,
191,1601124219009409024,Twitter will soon start freeing the name space of 1.5 billion accounts,70,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1601124219009409024,09-12-2022,,en,0,399515,16466,33698,False,
192,1601082637694574592,Congrats on Game of Year! https://t.co/TMyHVbrZKW,49,0,0,"{'media_keys': ['3_1601082635479941121', '3_1601082635471572993']}","Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1601082637694574592,09-12-2022,,en,0,230393,4224,15067,False,
193,1601070225906016258,Truth brings reconciliation,27,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1601070225906016258,09-12-2022,,en,0,360736,23685,38152,False,
194,1601042125130371072,"Twitter is working on a software update that will show your true account status, so you know clearly if you’ve been shadowbanned, the reason why and how to appeal",162,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1601042125130371072,09-12-2022,,en,0,519196,25942,64231,False,
195,1601020109807448064,"The Twitter Files, Part Deux!! 🍿🍿 https://t.co/bH9UiTSEK2",57,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1601020109807448064,09-12-2022,,fr,0,213581,13093,40692,False,
196,1600902278927380480,X in beautiful San Francisco https://t.co/yM3LiGEpNL,52,0,0,{'media_keys': ['3_1600902273718136832']},"Business Taxonomy, Cities, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1600902278927380480,08-12-2022,,en,0,346700,13006,10610,False,
197,1600788394375753729,Woke v Woke https://t.co/hmhC5eelik,35,0,0,{'media_keys': ['3_1600788391410298880']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1600788394375753729,08-12-2022,,en,0,185031,13904,16973,False,
198,1600439088560996353,"Oh, you know, keeping busy … https://t.co/jgGYovK6jL",52,0,0,{'media_keys': ['7_1600439072404619264']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1600439088560996353,07-12-2022,,en,0,118244,9551,9423,False,
199,1600319218854940673,"Oh, what a tangled web they weave, when first they practice to …",64,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1600319218854940673,07-12-2022,,en,0,322583,23771,27175,False,
200,1599840937298968576,So many interesting posts on Twitter these days!,48,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1599840937298968576,05-12-2022,,en,0,518264,45337,30460,False,
201,1599671964582391808,Starship takes beings of Earth to Mars https://t.co/6qaIc3p4yA,62,0,0,{'media_keys': ['3_1599671959641432064']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1599671964582391808,05-12-2022,,en,0,359162,25658,29242,False,
202,1599382943893319680,"The intelligence of this hive-mind will improve significantly as signal/noise, effective cross-linking of tweets &amp; speed of tweets all improve",146,0,0,,"Business Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1599382943893319680,04-12-2022,,en,0,218134,16829,18137,False,
203,1599325924431798272,Anything anyone says will be used against me in a court of law https://t.co/vWhFLyhYUj,86,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1599325924431798272,04-12-2022,,en,0,485608,30183,31435,False,
204,1599261195470372866,"The more Twitter improves its signal to noise ratio, the less relevant conventional news becomes",96,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Technology, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1599261195470372866,04-12-2022,,en,0,326137,17397,30396,False,
205,1599259281584402432,Trees of thought https://t.co/wxeirrmG9E,40,0,0,"{'media_keys': ['3_1599259277092392960', '3_1599259277084033030']}","Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1599259281584402432,04-12-2022,,en,0,108623,7296,9222,False,
206,1599258460121538560,Great work by Twitter Spaces team! https://t.co/L2mOCvXw5E,58,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1599258460121538560,04-12-2022,,en,0,101328,3348,9413,False,
207,1599228101547868160,Pretty wild that you can engage in back-and-forth dialogue with over 100k people live on Twitter Spaces!,104,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, Events [Entity Service], ",1599228101547868160,04-12-2022,,en,0,286626,13064,19921,False,
208,1599224347121500160,"I am not expressing an opinion, but did promise to conduct this poll.

Should Assange and Snowden be pardoned?",110,0,0,{'poll_ids': ['1599224346274406400']},"Person, Business Taxonomy, Unified Twitter Taxonomy, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1599224347121500160,04-12-2022,,en,0,176788,39492,58644,False,
209,1599205091294052352,Just a note to thank advertisers for returning to Twitter,57,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1599205091294052352,04-12-2022,,en,0,574587,18025,36361,False,
210,1599158458615746561,SBF was bad at League. Nuff said.,33,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1599158458615746561,03-12-2022,,en,0,182952,6472,11509,False,
211,1598989666812071936,Twitter servers are running at Warp 9!! https://t.co/vtZZeKupC7,63,0,0,{'media_keys': ['3_1598989664609652737']},"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1598989666812071936,03-12-2022,,en,0,526255,15693,44308,False,
212,1598864377750306816,Tune in for Episode 2 of The Twitter Files tomorrow!,52,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1598864377750306816,03-12-2022,,en,0,638204,37260,65811,False,
213,1598825403182874625,Here we go!! 🍿🍿 https://t.co/eILK9f3bAm,39,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1598825403182874625,02-12-2022,,en,0,404498,26416,89281,False,
214,1598778884639653891,What really happened with the Hunter Biden story suppression by Twitter will be published on Twitter at 5pm ET!,111,0,0,,"Person, Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1598778884639653891,02-12-2022,,en,0,717849,55934,104963,False,
215,1598770563597606917,"Major Twitter system improvements were implemented this week to drop hammer hard on spam/scam accounts.

Taking just past 24 hours, does it seem like there are far fewer?",170,0,0,{'poll_ids': ['1598770562733641738']},"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1598770563597606917,02-12-2022,,en,0,70143,12135,8874,False,
216,1598765633121898496,"Twitter is now serving almost 90 billion tweet impressions per day!

Just how incredibly alive the system actually is will become obvious as we show view count on all tweets.",174,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1598765633121898496,02-12-2022,,en,0,237896,9191,19082,False,
217,1598752139278532610,"Hate speech impressions (# of times tweet was viewed) continue to decline, despite significant user growth!

@TwitterSafety will publish data weekly.

Freedom of speech doesn’t mean freedom of reach. Negativity should &amp; will get less reach than positivity. https://t.co/36zl29rCSM",284,1,1,{'media_keys': ['3_1598752133435760640']},"Business Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1598752139278532610,02-12-2022,,en,0,125714,10814,13234,False,
218,1598718904830132225,"You know Twitter is being fair when extremists on far right and far left are simultaneously upset!

Twitter aims to serve center 80% of people, who wish to learn, laugh &amp; engage in reasoned debate. ❤️",204,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1598718904830132225,02-12-2022,,en,0,504682,32235,41522,False,
219,1598548365364498432,FAFO,4,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1598548365364498432,02-12-2022,,ht,0,192438,20112,13979,False,
220,1598482808020029441,Tesla Semi Truck launch in 5 mins! https://t.co/jG3s9wuVGb,58,0,0,,"Business Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1598482808020029441,02-12-2022,,en,0,101374,7008,8232,False,
221,1598477759730581504,Going live on Twitter in ~20 mins https://t.co/JdeI5ItUw3,57,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Events [Entity Service], ",1598477759730581504,02-12-2022,,en,0,52741,3274,4087,False,
222,1598420481769512960,"🇯🇵🇯🇵 Congratulations Japan! 🇯🇵🇯🇵
https://t.co/WfqWIJMNGI",56,0,0,,"Sports Event, Sports Team, Sports League, Events [Entity Service], Sports Series, Soccer Match, Business Taxonomy, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1598420481769512960,01-12-2022,,en,0,713683,13121,81833,False,
223,1598414428525199360,AI is getting really good https://t.co/OwQgDi4wun,49,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1598414428525199360,01-12-2022,,en,0,59225,5403,6180,False,
224,1598381157124837376,"I meet so many people who read twitter every day, but almost never tweet.

If I may beg your indulgence, please add your voice to the public dialogue!",150,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1598381157124837376,01-12-2022,,en,0,604008,128708,47901,False,
225,1598360883474108417,Lot of people stuck in a damn-that’s-crazy ChatGPT loop 🔁,57,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1598360883474108417,01-12-2022,,en,0,81977,4822,5968,False,
226,1598337312446087168,"As a reminder, tap the stars icon on upper right of screen to switch between latest people you follow and recommended tweets",124,0,0,,"Business Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1598337312446087168,01-12-2022,,en,0,156794,9424,13617,False,
227,1598157971384463360,"Twitter is purging a lot of spam/scam accounts right now, so you may see your follower count drop",97,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1598157971384463360,01-12-2022,,en,0,696633,53703,67785,False,
228,1598127347932090370,Exciting Neuralink update in 30 mins! https://t.co/5NYAyjP8mh,61,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1598127347932090370,01-12-2022,,en,0,55981,6076,4594,False,
229,1598050795882442752,Thanks @tim_cook for taking me around Apple’s beautiful HQ https://t.co/xjo4g306gR,82,1,0,{'media_keys': ['7_1598050697110425600']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1598050795882442752,30-11-2022,,en,0,444004,20330,25739,False,
230,1597982424629383168,Update from @Neuralink at 6pm PT,32,1,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1597982424629383168,30-11-2022,,en,0,110293,7693,8612,False,
231,1597829226572705793,Twitter core services latency reduced by ~400ms. Should feel noticeably faster.,79,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1597829226572705793,30-11-2022,,en,0,322733,18026,20401,False,
232,1597735092247736322,A little more progress to Mars https://t.co/TUjECUHaQ3,54,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1597735092247736322,29-11-2022,,en,0,140523,10219,10523,False,
233,1597405399040217088,"This is a battle for the future of civilization. If free speech is lost even in America, tyranny is all that lies ahead.",120,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1597405399040217088,29-11-2022,,en,0,910949,85922,143762,False,
234,1597336812732575744,The Twitter Files on free speech suppression soon to be published on Twitter itself. The public deserves to know what really happened …,135,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1597336812732575744,28-11-2022,,en,0,842451,47463,129105,False,
235,1597301968208556032,Did you know Apple puts a secret 30%  tax on everything you buy through their App Store? https://t.co/LGkPZ4EYcz,112,0,0,,"Business Taxonomy, Brand, Product, Interests and Hobbies, Unified Twitter Taxonomy, Person, Entities [Entity Service], Interests and Hobbies Vertical, Interests and Hobbies Category, ",1597301968208556032,28-11-2022,,en,0,256365,33699,43201,False,
236,1597300125243944961,"Apple has also threatened to withhold Twitter from its App Store, but won’t tell us why",87,0,0,,"Business Taxonomy, Brand, Product, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Interests and Hobbies Vertical, Interests and Hobbies Category, ",1597300125243944961,28-11-2022,,en,0,660306,87433,75574,False,
237,1597295832759382016,Apple should publish all censorship actions it has taken that affect its customers,82,0,0,{'poll_ids': ['1597295832243458048']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1597295832759382016,28-11-2022,,en,0,186547,21498,36162,False,
238,1597293917707587585,Accurate https://t.co/1PRfh67nWX,32,0,0,,"Business Taxonomy, Brand, Video Game, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1597293917707587585,28-11-2022,,en,0,222087,7035,25011,False,
239,1597291218714906626,Who else has Apple censored? https://t.co/lZculFIkAX,52,0,0,,"Business Taxonomy, Brand, Ongoing News Story, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1597291218714906626,28-11-2022,,en,0,147369,9849,21345,False,
240,1597285572699074560,Apple has mostly stopped advertising on Twitter. Do they hate free speech in America?,85,0,0,,"Business Taxonomy, Brand, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Interests and Hobbies Vertical, Interests and Hobbies Category, ",1597285572699074560,28-11-2022,,en,0,629625,94188,64587,False,
241,1597280496525844481,https://t.co/9LwcH7iUmy,23,0,0,{'media_keys': ['3_1597280493019357184']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1597280496525844481,28-11-2022,,zxx,0,158385,7966,15850,False,
242,1597183438779342849,https://t.co/r22bMdErLi,23,0,0,{'media_keys': ['3_1597183434111098881']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1597183438779342849,28-11-2022,,zxx,0,170798,10009,16793,False,
243,1597170780130852864,https://t.co/KZ7jeME3AX,23,0,0,{'media_keys': ['3_1597170775861080064']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1597170780130852864,28-11-2022,,zxx,0,470206,29854,51488,False,
244,1597165510595989504,My bedside table https://t.co/sIdRYJcLTK,40,0,0,{'media_keys': ['3_1597165504967323648']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1597165510595989504,28-11-2022,,en,0,885365,88858,56967,False,
245,1597164398543777792,The amount of pro psy ops on Twitter is ridiculous! At least with new Verified they will pay $8 for the privilege haha.,119,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1597164398543777792,28-11-2022,,en,0,182968,9399,14331,False,
246,1597032623020249088,Twitter experienced slight degradation of service today from an old 3rd party tool used to block accounts that had no rate limit (sigh). Should be fixed now.,157,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1597032623020249088,28-11-2022,,en,0,238342,11878,16682,False,
247,1596942103937921025,"Just a note to encourage people of different political or other views to engage in civil debate on Twitter. 

Worst case, the other side has a slightly better understanding of your views.",187,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1596942103937921025,27-11-2022,,en,0,318485,26037,28908,False,
248,1596718851097755648,Slides from my Twitter company talk https://t.co/8LLXrwylta,59,0,0,"{'media_keys': ['3_1596718837344378880', '3_1596718837348663297', '3_1596718837365440517', '3_1596718837348671490']}","Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1596718851097755648,27-11-2022,,en,0,248366,18167,23655,False,
249,1596716236477698048,"Starry, starry night … https://t.co/IN3SeOH7f7",46,0,0,{'media_keys': ['7_1596716115492749312']},"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1596716236477698048,27-11-2022,,en,0,159828,8719,12679,False,
250,1596704250880720898,"Tesla team just completed a 500 mile drive with a Tesla Semi weighing in at 81,000 lbs!",87,0,0,,"Business Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1596704250880720898,27-11-2022,,en,0,365862,24365,21118,False,
251,1596621001693200385,Follow World Cup on Twitter for best real-time coverage! https://t.co/9IfFSHbjl3,80,0,0,{'media_keys': ['3_1596620993849708544']},"Sports Event, Sports League, Events [Entity Service], Sports Series, Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1596621001693200385,26-11-2022,,en,0,190700,8107,11773,False,
252,1596427779587080195,Simpson’s predicts I buy Twitter S26E12 https://t.co/yVmWGwrYY6,63,0,0,{'media_keys': ['3_1596427686779437063']},"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1596427779587080195,26-11-2022,,en,0,285075,11816,19716,False,
253,1596072934665240576,What do you think of the culture war?,37,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1596072934665240576,25-11-2022,,en,0,240440,103513,17197,False,
254,1595956011210182656,Thanksgiving cuisine is such a delightful symphony of flavor! https://t.co/b61TpqqT5s,85,0,0,,"Events [Entity Service], Business Taxonomy, Holiday, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1595956011210182656,25-11-2022,,en,0,262407,16134,12480,False,
255,1595684143429550080,"You might notice small, sometimes major, improvements in speed of Twitter. Will be especially significant in countries far away from USA.",137,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1595684143429550080,24-11-2022,,en,0,254086,16294,16529,False,
256,1595682322707267584,"Tesla Full Self-Driving Beta is now available to anyone in North America who requests it from the car screen, assuming you have bought this option. 

Congrats to Tesla Autopilot/AI team on achieving a major milestone!",217,0,0,,"Business Taxonomy, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1595682322707267584,24-11-2022,,en,0,173880,11699,12920,False,
257,1595630109116989440,Hate speech impressions down by 1/3 from pre-spike levels. Congrats to Twitter team! https://t.co/5BWaQoIlip,108,0,0,{'media_keys': ['3_1595630104901783552']},"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1595630109116989440,24-11-2022,,en,0,259230,17810,20736,False,
258,1595589549924970496,Have a great Thanksgiving! 🇺🇸♥️🇺🇸,33,0,0,,"Events [Entity Service], Business Taxonomy, Holiday, Unified Twitter Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1595589549924970496,24-11-2022,,en,0,623317,41902,39674,False,
259,1595535360863395842,Awesome new Twitter merch! https://t.co/zqdL9xGRuR,50,0,0,{'media_keys': ['3_1595535358703194112']},"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1595535360863395842,23-11-2022,,en,0,550026,32066,46430,False,
260,1595505413113323520,"World Cup traffic hit almost 20,000 tweets per second today! Great work by Twitter team managing record usage.",110,0,0,,"Sports Event, Sports Team, Sports League, Events [Entity Service], Sports Series, Business Taxonomy, Interests and Hobbies, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1595505413113323520,23-11-2022,,en,0,352899,10678,22612,False,
261,1595473875847942146,"Should Twitter offer a general amnesty to suspended accounts, provided that they have not broken the law or engaged in egregious spam?",134,0,0,{'poll_ids': ['1595473875021664256']},"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1595473875847942146,23-11-2022,,en,0,262455,60222,58343,False,
262,1595358165373112320,"More and more over time, as we hew closer to the truth, Twitter will earn the trust of the people",97,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1595358165373112320,23-11-2022,,en,0,374280,31956,31338,False,
263,1595339067452841984,What is best in life?,21,0,0,,"Business Taxonomy, Person, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1595339067452841984,23-11-2022,,en,0,277317,156118,17562,False,
264,1595250835096621057,Found in closet at Twitter HQ fr 🤣🤣 https://t.co/3xSI3KvvHk,59,0,0,{'media_keys': ['7_1595250736157274114']},"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1595250835096621057,23-11-2022,,en,0,637256,78159,87923,False,
265,1595207476936413187,Wasn’t Twitter supposed to die by now or something … ?,54,0,0,,"Business Taxonomy, News Vertical, Unified Twitter Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, ",1595207476936413187,23-11-2022,,en,0,968000,67876,68191,False,
266,1594962397114023937,"Wait, if I Tweet does that count as work?",41,0,0,,"Business Taxonomy, Person, Entities [Entity Service], Brand, Interests and Hobbies Vertical, Interests and Hobbies Category, Unified Twitter Taxonomy, ",1594962397114023937,22-11-2022,,en,0,674651,67065,32265,False,
